uid,storage_id,title,url
4aeee923,7102587,Chloroquine and hydroxychloroquine in the treatment of COVID-19 with or without diabetes: A systematic search and a narrative review with a special reference to India and other developing countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102587
1c55be4e,7104131,"Outcome of coronavirus spectrum infections (SARS, MERS, COVID-19) during pregnancy: a systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7104131
7c8ad3af,7102618,2019 novel coronavirus (2019-nCoV) outbreak: A new challenge,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102618
a251e419,7095212,Coronavirus disease 2019 (COVID-19): update for anesthesiologists and intensivists March 2020,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095212
903aaac3,7093412,"Epidemiological data from the COVID-19 outbreak, real-time case information",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7093412
e9e6c335,7094472,Procalcitonin in patients with severe coronavirus disease 2019 (COVID-19): A meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094472
a1948ac0,7087729,Stepping up infection control measures in ophthalmology during the novel coronavirus outbreak: an experience from Hong Kong,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087729
b255db81,7083240,COVID-19 and smoking: A systematic review of the evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7083240
0e622ecd,7397791,Extracorporeal Membrane Oxygenation for Critically Ill Patients with COVID-19–related Acute Respiratory Distress Syndrome: Worth the Effort?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7397791
9709820c,7397751,A Systematic Review of COVID-19 and Myocarditis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7397751
9c9d76fc,7396969,Coronavirus (SARS-CoV-2) and the risk of obesity for critically illness and ICU admitted: meta-analysis of the epidemiological evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396969
ea5bf882,7396942,Laboratory features of severe vs. non-severe COVID-19 patients in Asian populations: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396942
bb4c8c37,7396460,COVID-19 Pandemic with Human Mobility Across Countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396460
6c1cd0f0,7395301,Dyslipidemia is associated with severe coronavirus disease 2019 (COVID-19) infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7395301
1c8a496d,7395209,The role of telehealth during COVID-19 outbreak: a systematic review based on current evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7395209
2cafd03a,7394652,Effect of the COVID-19 Pandemic on the Activity of Physicians Working in the Areas of Head and Neck Surgery and Otorhinolaryngology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7394652
69df518d,7392904,Insight into the Structures of Interleukin-18 Systems,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392904
2e06aee0,7392081,Target specific mining of COVID-19 scholarly articles using one-class approach,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392081
d3f210dd,7391922,"Clinical characteristics, laboratory outcome characteristics, comorbidities, and complications of related COVID-19 deceased: a systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391922
6b40ff45,7390914,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390914
859bb9e4,7390590,Novel Barrier Enclosure for Both Aerosol and Droplet Protection Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390590
8089b0f0,7390589,Predictors of Mortality in Adults Admitted with COVID-19: Retrospective Cohort Study from New York City,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390589
e5475004,7390585,A Multidisciplinary Intubation Algorithm for Suspected COVID-19 Patients in the Emergency Department,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390585
2d5d8083,7390581,Home-based Testing for SARS-CoV-2: Leveraging Prehospital Resources for Vulnerable Populations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390581
5f8b0f79,7390571,Remdesivir for the Treatment of COVID-19: A Systematic Review of the Literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390571
060964fa,7390557,"In Young Adults with COVID-19, Obesity Is Associated with Adverse Outcomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390557
7a88ac54,7390543,Mobilization of a Simulation Platform to Facilitate a System-wide Response to the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390543
d68a128e,7390540,Electronic Health Record-Based Surveillance for Community Transmitted COVID-19 in the Emergency Department,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390540
e66f6eff,7386509,Evidence of exposure to SARS-CoV-2 in cats and dogs from households in Italy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386509
f848caf2,7386503,Progenitor identification and SARS-CoV-2 infection in long-term human distal lung organoid cultures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386503
dbbbac14,7386500,The SARS-CoV-2 Spike Variant D614G Favors an Open Conformational State,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386500
c7acb9c9,7386493,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386493
57a46306,7386490,Rescue of SARS-CoV-2 from a single bacterial artificial chromosome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386490
637d4696,7386485,Single-dose intranasal vaccination elicits systemic and mucosal immunity against SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386485
8577b9d3,7383557,The First Quarter of SARS-CoV-2 Testing: the University of Washington Medicine Experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7383557
8b786804,7383533,"Understanding, Verifying, and Implementing Emergency Use Authorization Molecular Diagnostics for the Detection of SARS-CoV-2 RNA",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7383533
3a104f44,7375388,"Comparison of Severe Acute Respiratory Syndrome Coronavirus 2 Spike Protein Binding to ACE2 Receptors from Human, Pets, Farm Animals, and Putative Intermediate Hosts",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375388
686c1d0d,7374062,Discovery and Genomic Characterization of a 382-Nucleotide Deletion in ORF7b and ORF8 during the Early Evolution of SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7374062
f5a2f6b3,7356203,Quinoxaline Derivatives as Antiviral Agents: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356203
fa5f2bfd,7391125,"Risk factors for developing into critical COVID-19 patients in Wuhan, China: A multicenter, retrospective, cohort study",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391125
32ca9e67,7391049,COVID-19 Among People Living with HIV: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391049
08ca47b1,7387275,Distance education as a response to pandemics: Coronavirus and Arab culture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7387275
148ffaf9,7386394,"COVID-19 and SARS-CoV-2. Modeling the present, looking at the future",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386394
a17b913e,7386170,Cardiac injury associated with severe disease or ICU admission and death in hospitalized patients with COVID-19: a meta-analysis and systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386170
5695af88,7381974,"Health, housing, and ‘direct threats’ during a pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381974
74d89449,7317659,Challenges of “Return to Work” in an Ongoing Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317659
0b3401ea,7315890,Genomewide Association Study of Severe Covid-19 with Respiratory Failure,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315890
2c2f539f,7304419,Natural History of Asymptomatic SARS-CoV-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7304419
e71ff44b,7296605,Prevalence of Comorbidities in COVID-19 Patients: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7296605
33b5b638,7289274,Swabs Collected by Patients or Health Care Workers for SARS-CoV-2 Testing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7289274
3b5f557c,7269015,Hospitalization and Mortality among Black Patients and White Patients with Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7269015
e7697bbf,7217555,Lupus Anticoagulant and Abnormal Coagulation Tests in Patients with Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7217555
dd3242a8,7207074,French Pandemic Resistance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7207074
70768966,7207073,Large-Vessel Stroke as a Presenting Feature of Covid-19 in the Young,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7207073
253ac059,7206929,Early Detection of Covid-19 through a Citywide Pandemic Surveillance Platform,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206929
d976de15,7204428,Out-of-Hospital Cardiac Arrest during the Covid-19 Outbreak in Italy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7204428
7d7c5c23,7200054,"Asymptomatic Transmission, the Achilles’ Heel of Current Strategies to Control Covid-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7200054
933080f0,7382642,"The good, the bad, and the ugly in chemical and biological data for machine learning",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382642
51a1f517,7381896,Shipping Markets in Turmoil: An analysis of the Covid-19 outbreak and its implications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381896
7a8ce602,7380664,Higher body mass index is an important risk factor in COVID-19 patients: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7380664
c69b9379,7346766,Multisystem Inflammatory Syndrome in Children in New York State,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346766
d8a03d3b,7346677,Childhood Multisystem Inflammatory Syndrome — A New Challenge in the Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346677
4221828b,7289276,A Randomized Trial of Hydroxychloroquine as Postexposure Prophylaxis for Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7289276
417489ae,7262788,Remdesivir for the Treatment of Covid-19 — Preliminary Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262788
82d1c848,7224605,The Urgency of Care during the Covid-19 Pandemic — Learning as We Go,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224605
0a2e105f,7224604,Inhibitors of the Renin–Angiotensin–Aldosterone System and Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224604
8780007c,7206932,Renin–Angiotensin–Aldosterone System Inhibitors and Risk of Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206932
70958a24,7380602,Google searches for suicide and suicide risk factors in the early stages of the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7380602
8cb1f67a,7182016,"Clinical Characteristics of Pregnant Women with Covid-19 in Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7182016
4eb4420e,7179967,Neurologic Features in Severe SARS-CoV-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7179967
87963468,7175425,Spread of SARS-CoV-2 in the Icelandic Population,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7175425
6f0c4aca,7175422,Universal Screening for SARS-CoV-2 in Women Admitted for Delivery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7175422
eb99138f,7161262,Coagulopathy and Antiphospholipid Antibodies in Patients with Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161262
4f983b59,7121492,A Trial of Lopinavir–Ritonavir in Adults Hospitalized with Severe Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121492
5d74dfe7,7121452,Renin–Angiotensin–Aldosterone System Inhibitors in Patients with Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121452
7f6b2b13,7121221,Covid-19 — Navigating the Uncharted,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121221
7b5cb880,7121177,SARS-CoV-2 Infection in Children,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121177
c505e0de,7347907,In-Depth Bioinformatic Analyses of ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347907
09094239,7380499,Characteristics of scientific articles on COVID-19 published during the initial 3 months of the pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7380499
563fe960,7380149,"Sinus and anterior skull base surgery during the COVID-19 pandemic: systematic review, synthesis and YO-IFOS position",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7380149
a2eedaa1,7378513,Twenty-First Century Viral Pandemics: A Literature Review of Sexual Transmission and Fertility Implications in Men,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7378513
d1137082,7378190,Specific localisation of ions in bacterial membranes unravels physical mechanism of effective bacteria killing by sanitiser,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7378190
5e8442e3,7377685,Tocilizumab for severe COVID-19: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7377685
51e1e9cd,7377258,An mRNA Vaccine against SARS-CoV-2 — Preliminary Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7377258
15fce738,7377207,Potential Drugs and Remedies for the Treatment of COVID-19: a Critical Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7377207
70af3638,7375956,Attenuating hyperinflammation in COVID-19: A change in paradigm?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375956
b3244fdc,7375792,Linear B-cell epitopes in the spike and nucleocapsid proteins as markers of SARS-CoV-2 exposure and disease severity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375792
638bdb36,7375321,Human virus detection with graphene-based materials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375321
02a789b2,7375293,Drugs targeting various stages of the SARS-CoV-2 life cycle: Exploring promising drugs for the treatment of Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375293
83f34aab,7375287,Comorbid diabetes and the risk of disease severity or death among 8807 COVID-19 patients in China: A meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375287
a70a354c,7375179,Redefining Cardiac Biomarkers in Predicting Mortality of Inpatients With COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375179
50185958,7374936,Considerations around the SARS-CoV-2 Spike Protein with Particular Attentionto COVID-19 Brain Infection and Neurological Symptoms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7374936
7e6388e7,7367503,Case 23-2020: A 76-Year-Old Woman Who Died from Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7367503
ad8a2e8d,7357070,Data and Text Mining Help Identify Key Proteins Involved in the Molecular Mechanisms Shared by SARS-CoV-2 and HIV-1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7357070
3bbbbe6d,7154984,Covid-19 in South Korea — Challenges of Subclinical Manifestations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7154984
98bc22fe,7121749,"Evidence of SARS-CoV-2 Infection in Returning Travelers from Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121749
0f7316a6,7121487,"SARS-CoV-2 Infection among Travelers Returning from Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121487
80c9ad2d,7121202,A Locally Transmitted Case of SARS-CoV-2 Infection in Taiwan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121202
04afecfa,7374142,Spatial and temporal dynamics of SARS-CoV-2 in COVID-19 patients: A systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7374142
3d5f0f45,7373151,Dynamics of B-cell repertoires and emergence of cross-reactive responses in COVID-19 patients with different disease severity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373151
6c0892de,7373134,SARS-CoV-2 Infection Depends on Cellular Heparan Sulfate and ACE2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373134
e5971a3f,7373133,Cold sensitivity of the SARS-CoV-2 spike ectodomain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373133
81a00782,7373131,Bivalent binding of a fully human IgG to the SARS-CoV-2 spike proteins reveals mechanisms of potent neutralization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373131
8b07d9bc,7373127,Targeting heparan sulfate proteoglycan-assisted endocytosis as a COVID-19 therapeutic option,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373127
eb9f8149,7372742,Corona and value change. The role of social media and emotional contagion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7372742
92f7452d,7360119,Identification and characterization of adipose surface epitopes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360119
f4dadd1a,7356873,Frontiers of Robotic Colonoscopy: A Comprehensive Review of Robotic Colonoscopes and Technologies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356873
0187f361,7351238,Linking longitudinal and cross-sectional biomarker data to understand host-pathogen dynamics: ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351238
c72fd73d,7349305,Multisensor Systems and Arrays for Medical Applications Employing Naturally-Occurring Compounds and Materials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349305
ddba5e52,7372296,Lack of antibody-mediated cross-protection between SARS-CoV-2 and SARS-CoV infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7372296
55915def,7371575,Outcomes and Epidemiology of COVID-19 infection in the Obstetric Population,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7371575
1870e088,7371487,Incidence of acute kidney injury and its association with mortality in patients with COVID-19: a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7371487
1ca46669,7370124,Vimentin as a Multifaceted Player and Potential Therapeutic Target in Viral Infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370124
b7e90f2f,7367810,Decontaminating N95 and SN95 masks with Ultraviolet Germicidal Irradiation (UVGI) does not impair mask efficacy and safety: A Systematic Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7367810
f367a733,7366997,A systematic review of viral transmission risk to healthcare staff comparing laparoscopic and open surgery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366997
284e3938,7366970,COVID-19 and the environment: A critical review and research agenda,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366970
2558c382,7365721,Effects of respiratory rehabilitation on patients with novel coronavirus (COVID-19) pneumonia in the rehabilitation phase: protocol for a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7365721
c3143956,7338756,Regulatory Cross Talk Between SARS-CoV-2 Receptor Binding and Replication Machinery in the Human Host,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338756
b8a7b7c5,7370630,A systematic review of neurological symptoms and complications of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370630
eef83294,7370263,Physical and mental health impacts of COVID-19 on healthcare workers: a scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370263
0c800031,7369569,"Biological, clinical and epidemiological features of COVID-19, SARS and MERS and AutoDock simulation of ACE2",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7369569
86960aac,7368633,Maternal and perinatal outcomes and pharmacological management of Covid-19 infection in pregnancy: a systematic review protocol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7368633
cb3638e1,7366124,Brain abnormalities in COVID-19 acute/subacute phase: A rapid systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366124
1dc876d4,7365105,Effects of influenza vaccination on the risk of cardiovascular and respiratory diseases and all-cause mortality,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7365105
58b37027,7350918,"Abstract Supplement Oral Abstracts from the 23rd International AIDS Conference, 6‐10 July 2020",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350918
2ad15229,7362868,"Evidence map on the contributions of traditional, complementary and integrative medicines for health care in times of COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7362868
11e3283e,7359543,"D614G Spike Variant Does Not Alter IgG, IgM, or IgA Spike Seroassay Performance",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359543
5ad9616b,7359542,Novel SARS-CoV-2 specific antibody and neutralization assays reveal wide range of humoral immune response during COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359542
00f45dc6,7359534,Estimating the establishment of local transmission and the cryptic phase of the COVID-19 pandemic in the USA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359534
0346133d,7359529,"GPU-Accelerated Drug Discovery with Docking on the Summit Supercomputer:Porting, Optimization, and Application to COVID-19 Research",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359529
050707cf,7359528,The evolutionary history of ACE2 usage within the coronavirus subgenus ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359528
2bc8d669,7359524,Severely ill COVID-19 patients display augmented functional properties in SARS-CoV-2-reactive CD8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359524
f6ad251f,7359517,N and O glycosylation of the SARS-CoV-2 spike protein,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359517
472fb4a5,7359515,Human B cell clonal expansion and convergent antibody responses to SARS CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359515
f5f97d36,7359514,Which animals are at risk? Predicting species susceptibility to Covid-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359514
16dc346d,7362145,Global academic response to ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7362145
c4840d62,7362048,Navigating telemedicine for facial trauma during the ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7362048
d4db1872,7361465,Systematic review with meta‐analysis: liver manifestations and outcomes in COVID‐19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361465
efbeab48,7361361,Meta‐analysis of chest CT features of patients with COVID‐19 pneumonia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361361
b3394b0b,7361325,What proportion of healthcare worker masks carry virus? A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361325
015fedb6,7361116,"Clinical characteristics, laboratory findings, radiographic signs and outcomes of 61,742 patients with confirmed COVID-19 infection: A systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361116
cea2e58f,7361108,Follow-up study of the pulmonary function and related physiological characteristics of COVID-19 survivors three months after recovery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361108
0be2a464,7360901,SARS-CoV-2/COVID-19: a primer for cardiologists,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360901
3f465337,7360379,Could hemophagocytic lymphohistiocytosis be the core issue of severe COVID-19 cases?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360379
15807f8a,7360125,Autoimmune and rheumatic musculoskeletal diseases as a consequence of SARS-CoV-2 infection and its treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360125
d839399c,7350364,COVID-19 in Pregnant Women and Neonates: A Systematic Review of the Literature with Quality Assessment of the Studies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350364
8efc38a8,7343456,Risk factors for 2019 novel coronavirus disease (COVID-19) patients progressing to critical illness: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7343456
371da80e,7333777,Neurological and Musculoskeletal Features of COVID-19: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7333777
5b3470d8,7358329,Impact of coronavirus disease 2019 (COVID-19) emergency on Italian radiologists: a national survey,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358329
2dd4b7ee,7358286,COVID-19 and ischemic stroke: a systematic review and meta-summary of the literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358286
7778dbc6,7336828,"C-reactive protein, procalcitonin, D-dimer, and ferritin in severecoronavirus disease-2019: a meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7336828
5425de87,7330013,MicroGMT: A Mutation Tracker for SARS-CoV-2 and Other Microbial Genome Sequences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330013
cb6c2153,7313384,COVID-19 and Laparoscopic Surgery: Scoping Review of Current Literature and Local Expertise,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7313384
e1e78d6a,7357442,Complex Networks: a Mini-review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7357442
773f35f3,7356124,"Cardiovascular disease in COVID-19: a systematic review and meta-analysis of 10,898 patients and proposal of a triage risk stratification tool",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356124
39bf6ea4,7355508,"Technique, radiation safety and image quality for chest X-ray imaging through glass and in mobile settings during the COVID-19 pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7355508
cf8f5ab1,7354878,"If You’re Ready, I Am Ready (But the Wait Is Harming Us Both) Individual Risks in Institutional Conversions",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7354878
b0534224,7354381,Past and current biological factors affecting malaria in the low transmission setting of Botswana: A review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7354381
f4828098,7353833,"Systemic autoimmune diseases, anti-rheumatic therapies, COVID-19 infection risk and patient outcomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353833
359a3705,7352102,Pros and cons for use of statins in people with coronavirus disease-19 (COVID-19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352102
165286c3,7352085,Improving the care of older patients during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352085
f449c049,7351647,"Saudi Arabia, pharmacists and COVID-19 pandemic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351647
3d73b699,7351559,Can HCQ Be Considered a “Safe Weapon” for COVID-19 in the Indian Population?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351559
a0ee406b,7351432,Reflecting on the safety zoo: Developing an integrated pandemics barrier model using early lessons from the Covid-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351432
a26f2a5d,7351386,Implications of SARS-CoV-2 genetic diversity and mutations on pathogenicity of the COVID-19 and biomedical interventions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351386
03c07c02,7351042,Prevalence of comorbidities among individuals with COVID-19: A rapid review of current literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351042
712d696c,7348610,Adipose-derived mesenchymal stromal cells for the treatment of patients with severe SARS-CoV-2 pneumonia requiring mechanical ventilation. A proof of concept study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7348610
525e41e9,7347478,DECONTAMINATION INTERVENTIONS FOR THE REUSE OF SURGICAL MASK PERSONAL PROTECTIVE EQUIPMENT: A SYSTEMATIC REVIEW,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347478
e6cd7218,7347420,Machine learning to assist clinical decision-making during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347420
7ccb10ab,7346803,Obesity and mortality of COVID-19. Meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346803
018a4449,7346299,Atypical Neurological Manifestations of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346299
08a055c8,7343974,Epidemiological characteristics of COVID-19: a systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7343974
faa4c43a,7343353,Multiorgan Failure With Emphasis on Acute Kidney Injury and Severity of COVID-19: Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7343353
b68aa863,7345039,Systematic Review of Clinical Insights into Novel Coronavirus (CoVID-19) Pandemic: Persisting Challenges in U.S. Rural Population,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7345039
3da3570f,7345004,Prognosis of COVID-19 in Patients with Liver and Kidney Diseases: An Early Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7345004
