uid,storage_id,add_time,title,url
9970710d,7118593,1597833402,Active smoking is not associated with severity of coronavirus disease 2019 (COVID-19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118593
a66e29ec,7117787,1597833402,Epidemiological and Clinical Aspects of COVID-19; a Narrative Review ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7117787
c7688221,7112650,1597833402,Molecular characterization of a panel of murine monoclonal antibodies specific for the SARS-coronavirus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7112650
44855db2,7103107,1597833402,Chronic kidney disease is associated with severe coronavirus disease 2019 (COVID-19) infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7103107
1e523d8c,7102663,1597833402,Thrombocytopenia is associated with severe coronavirus disease 2019 (COVID-19) infections: A ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102663
ae09f941,7102608,1597833402,"Clinical, laboratory and imaging features of COVID-19: A systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102608
c288479b,7102586,1597833402,"Contentious issues and evolving concepts in the clinical presentation and management of patients with COVID-19 infectionwith reference to use of therapeutic and other drugs used in Co-morbid diseases (Hypertension, diabetes etc)",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102586
c6e93693,7103943,1597833402,Implications of COVID-19 for patients with pre-existing digestive diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7103943
1ecd54f0,7093988,1597833402,Using the spike protein feature to predict infection risk and monitor the evolutionary dynamic of coronavirus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7093988
38ba16c9,7095448,1597833402,The species ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095448
5e92a1f9,7094929,1597833402,"Estimating clinical severity of COVID-19 from the transmission dynamics in Wuhan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094929
fe9d3308,7094376,1597833402,"Computers and viral diseases. Preliminary bioinformatics studies on the design of a synthetic vaccine and a preventative peptidomimetic antagonist against the SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094376
6755c125,7093856,1597833402,Coronavirus Disease 2019 (COVID-19) and pregnancy: what obstetricians need to know,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7093856
8c86474d,7065369,1597833402,Geographical tracking and mapping of coronavirus disease COVID-19/severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemic and associated events around the world: how 21st century GIS technologies are supporting the global fight against outbreaks and epidemics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7065369
8a9e2b54,7081172,1597833402,The Incubation Period of Coronavirus Disease 2019 (COVID-19) From Publicly Reported Confirmed Cases: Estimation and Application,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7081172
41c48afe,7062204,1597833402,Prediction of the SARS-CoV-2 (2019-nCoV) 3C-like protease (3CL,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7062204
68598a95,7370900,1597833402,Multisystem inflammatory syndrome in children: Is there a linkage to Kawasaki disease?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370900
697fa0ee,7354743,1597833402,SARS-CoV-2 will constantly sweep its tracks: a vaccine containing CpG motifs in ‘lasso’ for the multi-faced virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7354743
75498053,7334636,1597833402,Protein structure analysis of the interactions between SARS-CoV-2 spike protein and the human ACE2 receptor: from conformational changes to novel neutralizing antibodies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334636
14d8c88c,7325173,1597833402,"SARS-CoV-2 growth, furin-cleavage-site adaptation and neutralization using serum from acutely infected, hospitalized COVID-19 patients",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325173
6955bfd6,7316109,1597833402,The right to know: ethical implications of antibody testing for healthcare workers and overlooked societal implications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316109
2d9611bd,7281497,1597833402,Emergence of Drift Variants That May Affect COVID-19 Vaccine Development and Antibody Treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7281497
d3d22713,7375210,1597833402,Variant analysis of SARS-CoV-2 genomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375210
e105acb9,7375454,1597833402,SARS-CoV-2 genomic variations associated with mortality rate of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375454
071fea1c,7243778,1597833402,Coronaviruses pandemics: Can neutralizing antibodies help?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7243778
c7ac5b51,7217786,1597833402,Comparative review of respiratory diseases caused by coronaviruses and influenza A viruses during epidemic season,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7217786
46871952,7400753,1597833402,"Cross-Country Comparisons of Covid-19: Policy, Politics and the Price of Life",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7400753
e38e8195,7400749,1597833402,"Chest CT findings of COVID-19-infected patients, are there differences between pediatric and adult patients? A systematic review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7400749
d7c76f7f,7399603,1597833402,"Effects of Physical Distancing to Control COVID-19 on Public Health, the Economy, and the Environment",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399603
b172efdc,7398860,1597833402,Colchicine as a Potential Therapeutic Agent Against Cardiovascular Complications of COVID-19: an Exploratory Review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7398860
3e7a1980,7398658,1597833402,Transmission of SARS-CoV-2 in Australian educational settings: a prospective cohort study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7398658
346ee693,7399615,1597833402,The Effects of Air Pollution on COVID-19 Related Mortality in Northern Italy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399615
b2a477e9,7399598,1597833402,Real-Time Estimation of the Short-Run Impact of COVID-19 on Economic Activity Using Electricity Market Data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399598
5fb5bab4,7399138,1597833402,Union of the European Phoniatricians’ position statement on the exit strategy of phoniatric and laryngological services: staying safe and getting back to normal after the peak of coronavirus disease 2019 (issued on 25th May 2020),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399138
ad5c02ff,7401472,1597833402,Mouse-adapted SARS-CoV-2 replicates efficiently in the upper and lower respiratory tract of BALB/c and C57BL/6J mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7401472
f403ed2f,7399585,1597833402,Infectious Diseases and Meat Production,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399585
814ab23c,7398284,1597833402,Diagnostic and Treatment Strategies for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7398284
fd86d560,7397978,1597833402,Predictive molecular pathology in the time of coronavirus disease (COVID-19) in Europe,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7397978
2674946c,7397456,1597833402,Dynamic changes in clinical and CT characteristics of COVID-19 cases with different exposure histories: a retrospective study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7397456
de6ed918,7396726,1597833402,Considerations in treating patients with advance lung cancer during the epidemic outbreak of novel coronavirus (SARS-CoV-2),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396726
d44f954f,7396720,1597833402,Structural and functional properties of SARS-CoV-2 spike protein: potential antivirus drug development for COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396720
ffb7daeb,7396263,1597833402,Reopening of dental clinics during SARS-CoV-2 pandemic: an evidence-based review of literature for clinical interventions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396263
c7678791,7396141,1597833402,"SARS-CoV-2 jumping the species barrier: zoonotic lessons from SARS, MERS and recent advances to combat this pandemic virus",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7396141
e116894f,7394271,1597833402,Emerging viral threats and the simultaneity of the non-simultaneous: zooming out in times of Corona,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7394271
a32ba436,7365855,1597833402,nCOVID-19 Pandemic: From Molecular Pathogenesis to Potential Investigational Therapeutics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7365855
9b78c6b4,7365845,1597833402,The Potential Effect of Novel Coronavirus SARS-CoV-2 on NK Cells; A Perspective on Potential Therapeutic Interventions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7365845
4d470606,7392596,1597833402,Fundamentals of G-quadruplex biology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392596
41b64a09,7388490,1597833402,Large-scale Multi-omic Analysis of COVID-19 Severity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7388490
1b1b987f,7386486,1597833402,The D614G mutation in the SARS-CoV2 Spike protein increases infectivity in an ACE2 receptor dependent manner.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386486
114a092d,7383552,1597833402,Performance of Abbott ID Now COVID-19 Rapid Nucleic Acid Amplification Test Using Nasopharyngeal Swabs Transported in Viral Transport Media and Dry Nasal Swabs in a New York City Academic Institution,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7383552
7187e3e8,7383540,1597833402,Comparative Pathogenesis of Bovine and Porcine Respiratory Coronaviruses in the Animal Host Species and SARS-CoV-2 in Humans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7383540
10f7c7fc,7383516,1597833402,Detection of SARS-CoV-2 by Use of the Cepheid Xpert Xpress SARS-CoV-2 and Roche cobas SARS-CoV-2 Assays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7383516
74d83398,7380272,1597833402,RdRp mutations are associated with SARS-CoV-2 genome evolution,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7380272
49f79d97,7356205,1597833402,"Early Phylogenetic Diversification of SARS-CoV-2: Determination of Variants and the Effect on Epidemiology, Immunology, and Diagnostics",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356205
80a5d86b,7353963,1597833402,Presence of mismatches between diagnostic PCR assays and coronavirus SARS-CoV-2 genome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353963
a9ff4c62,7388682,1597833402,"Nanomedicine as a promising approach for diagnosis, treatment and prophylaxis against COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7388682
c89b925a,7388121,1597833402,Crystal structure of SARS-CoV-2 nsp10/nsp16 2′-O-methylase and its implication on antiviral drug design,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7388121
164d5606,7387922,1597833402,Computational guided drug repurposing for targeting 2′-O-ribose methyltransferase of SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7387922
5d73114d,7387268,1597833402,Design of an engineered ACE2 as a novel therapeutics against COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7387268
64fc71ac,7386311,1597833402,Network perturbation analysis in human bronchial epithelial cells following SARS-CoV2 infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7386311
eb92b13d,7385649,1597833402,Identification of key interactions between SARS-CoV-2 main protease and inhibitor drug candidates,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7385649
7cbdd839,7374000,1597833402,Immunopathogenesis of COVID-19 and early immunomodulators,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7374000
a4dad56f,7373269,1597833402,Estimation of time-varying reproduction numbers underlying epidemiological processes: A new statistical tool for the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373269
54b1b5b3,7372530,1597833402,Career development for infection and immunity research in Uganda: a decade of experience from the Makerere University – Uganda Virus Research Institute research and training programme,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7372530
31eb4acb,7384428,1597833402,The traditional use of southern African medicinal plants in the treatment of viral respiratory diseases: A review of the ethnobotany and scientific evaluations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7384428
3449aece,7384418,1597833402,Golgi inCOGnito: From vesicle tethering to human disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7384418
77deff2d,7384408,1597833402,Sewage analysis as a tool for the COVID-19 pandemic response and management: the urgent need for optimised protocols for SARS-CoV-2 detection and quantification,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7384408
edfb4e9c,7382508,1597833402,Protein–ligand binding with the coarse-grained Martini model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382508
ba64985d,7382329,1597833402,"Understanding COVID-19 via comparative analysis of dark proteomes of SARS-CoV-2, human SARS and bat SARS-like coronaviruses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382329
f64890de,7381919,1597833402,Placental barrier against COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381919
2d5a790b,7381649,1597833402,Structural basis of RNA cap modification by SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381649
f45b2674,7349190,1597833402,Analysis of ACE2 Gene-Encoded Proteins Across Mammalian Species,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349190
88f8afd6,7347906,1597833402,Severe Acute Respiratory Syndrome Coronavirus 2: From Gene Structure to Pathogenic Mechanisms and Potential Therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347906
49909807,7378049,1597833402,Human SARS-CoV-2 has evolved to reduce CG dinucleotide in its open reading frames,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7378049
1bb54ea1,7377759,1597833402,"The role of omics in the pathophysiology, diagnosis and treatment of non-alcoholic fatty liver disease",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7377759
b1ec0d2e,7376526,1597833402,Destabilizing the structural integrity of COVID-19 by caulerpin and its derivatives along with some antiviral drugs: An in silico approaches for a combination therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7376526
d731309d,7376326,1597833402,Is Acetylsalicylic Acid a Safe and Potentially Useful Choice for Adult Patients with COVID-19 ?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7376326
3faa69af,7375278,1597833402,GPCR mediated control of calcium dynamics: A systems perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7375278
71fc8516,7373208,1597833402,"Application of nanomaterials in treatment, anti-infection and detection of coronaviruses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373208
0b5be649,7355460,1597833402,"From Wuhan to COVID-19 Pandemic: An Up-to-Date Review of Its Pathogenesis, Potential Therapeutics, and Recent Advances",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7355460
aa42d85e,7373335,1597833402,Prevalence of New Onset Anosmia in COVID-19 Patients: Is The Trend Different Between European and Indian Population?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373335
c9aa1c14,7373143,1597833402,Development of a Multi-Antigenic SARS-CoV-2 Vaccine Using a Synthetic Poxvirus Platform,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373143
94545ea9,7373137,1597833402,Structure of human steroid 5α-reductase 2 with anti-androgen drug finasteride,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373137
b940ca2b,7373132,1597833402,Single-nucleotide conservation state annotation of SARS-CoV-2 genome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7373132
28aea35e,7369043,1597833402,Clinical and radiological features of novel coronavirus pneumonia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7369043
d1e6691a,7356890,1597833402,Global Comparison of Changes in the Number of Test-Positive Cases and Deaths by Coronavirus Infection (COVID-19) in the World,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356890
51659487,7350231,1597833402,SARS-CoV-2: An Update on Potential Antivirals in Light of SARS-CoV Antiviral Drug Discoveries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350231
81433271,7350028,1597833402,"A Phase 1 Randomized Placebo-Controlled Study to Assess the Safety, Immunogenicity and Genetic Stability of a New Potential Pandemic H7N9 Live Attenuated Influenza Vaccine in Healthy Adults",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350028
a0624a64,7350001,1597833402,"Vaccine Advances against Venezuelan, Eastern, and Western Equine Encephalitis Viruses",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350001
a7e0cb8d,7350000,1597833402,Immunoinformatics and Structural Analysis for Identification of Immunodominant Epitopes in SARS-CoV-2 as Potential Vaccine Targets,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7350000
71b6a784,7348906,1597833402,The Role of Single-Cell Technology in the Study and Control of Infectious Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7348906
e83dc1d9,7372268,1597833402,‘The Double-Edged Sword’ – An hypothesis for Covid-19-induced salivary biomarkers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7372268
487543b3,7372259,1597833402,Timelines of COVID-19 Vaccines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7372259
eba10417,7372236,1597833402,ST Elevation in a Patient With COVID-19 Infection-Associated Fever: A Case of Brugada Pattern,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7372236
db889420,7371787,1597833402,Genomics and epidemiological surveillance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7371787
f1218cff,7370171,1597833402,"Immunopathology of SARS-CoV-2 Infection: Immune Cells and Mediators, Prognostic Factors, and Immune-Therapeutic Implications",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370171
ae76c454,7370126,1597833402,Leveraging 3D Printing Capacity in Times of Crisis: Recommendations for COVID-19 Distributed Manufacturing for Medical Equipment Rapid Response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370126
04c51add,7368652,1597833402,"GSK3 modulation in acute lung injury, myocarditis and polycystic kidney disease-related aneurysm",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7368652
432c3273,7367865,1597833402,Cryo-EM analysis of the post-fusion structure of the SARS-CoV spike glycoprotein,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7367865
8eac76d7,7367045,1597833402,Evolutionary modelling of the COVID-19 pandemic in fifteen most affected countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7367045
446dc8c5,7367004,1597833402,Antiviral activity of green tea and black tea polyphenols in prophylaxis and treatment of COVID-19: A review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7367004
a1c3111e,7366958,1597833402,Electrical Storm in a Febrile Patient with Brugada Syndrome and COVID-19 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366958
78616445,7366545,1597833402,Responding to COVID-19 pandemic: Why a strong health system is required,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366545
7f1f8b9d,7357683,1597833402,Kawasaki disease in siblings and a review of drug treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7357683
74d2707f,7338588,1597833402,Deciphering the Role of Host Genetics in Susceptibility to Severe COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7338588
f39c9423,7369597,1597833402,Acute Stroke as the Presenting Symptom of SARS-CoV-2 Infection in a Young Patient with Cerebral Autosomal Dominant Arteriopathy with Subcortical Infarcts and Leukoencephalopathy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7369597
1979e2d5,7368913,1597833402,Determination of an optimal control strategy for vaccine administration in COVID-19 pandemic treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7368913
9133c378,7366507,1597833402,Detecting the Coronavirus (COVID-19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366507
62948abe,7366458,1597833402,COVID-19 as part of the hyperferritinemic syndromes: the role of iron depletion therapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7366458
9625df57,7340604,1597833402,Comparison five primer sets from different genome region of COVID-19 for detection of virus infection by conventional RT-PCR,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7340604
01556c1a,7363774,1597833402,Nonlinear dynamic analysis of an epidemiological model for COVID-19 including public behavior and government action,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7363774
66f0e95a,7363458,1597833402,Genetically Modified Mesenchymal Stromal/Stem Cells: Application in Critical Illness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7363458
0a3968a7,7362855,1597833402,A multicenter consensus: A role of furin in the endothelial tropism in obese patients with COVID-19 infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7362855
bb760ab4,7362831,1597833402,Flavaglines as natural products targeting eIF4A and prohibitins: From traditional Chinese medicine to antiviral activity against coronaviruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7362831
c7394754,7362612,1597833402,Receptor-interacting protein kinase 1 (RIPK1) as a therapeutic target,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7362612
890449dc,7359545,1597833402,"Distinct patterns of SARS-CoV-2 transmission in two nearby communities in Wisconsin, USA",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359545
417214f1,7359519,1597833402,Replication-competent vesicular stomatitis virus vaccine vector protects against SARS-CoV-2-mediated pathogenesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359519
9ef6beee,7361880,1597833402,"An update on the origin of SARS-CoV-2: Despite closest identity, bat (RaTG13) and pangolin derived coronaviruses varied in the critical binding site and O-linked glycan residues",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361880
822ad458,7361592,1597833402,How fragile we are,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361592
6ea6f417,7361198,1597833402,Angiotensin-converting enzyme 2: The old door for new severe acute respiratory syndrome coronavirus 2 infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361198
6224f393,7361156,1597833402,Generation of Complete Multi−Cell Type Lung Organoids From Human Embryonic and Patient-Specific Induced Pluripotent Stem Cells for Infectious Disease Modeling and Therapeutics Validation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361156
827b2c6c,7361139,1597833402,The interface between coronaviruses and host cell ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361139
66059d58,7361037,1597833402,COMMENT ON AN ARTICLE: “Homocysteine as a potential predictor of cardiovascular risk in patients with COVID-19“,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361037
174bf712,7359806,1597833402,Molecular pathogenesis of secondary bacterial infection associated to viral infections including SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7359806
6ad448c9,7352545,1597833402,SARS-CoV-2 Evolutionary Adaptation toward Host Entry and Recognition of Receptor O-Acetyl Sialylation in Virus–Host Interaction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352545
3a852020,7352543,1597833402,The Evolution of Care of Cancers of the Head and Neck Region: State of the Science in 2020,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352543
5f1432cc,7352459,1597833402,Nanomedicine in Non-Small Cell Lung Cancer: From Conventional Treatments to Immunotherapy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352459
6a7485a6,7349911,1597833402,A Novel Synonymous Mutation of SARS-CoV-2: Is This Possible to Affect Their Antigenicity and Immunogenicity?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349911
b9de1976,7333540,1597833402,Kv7 Channels in Lung Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7333540
e7be66ae,7358764,1597833402,Incorporating Risk Stratification into the Practice of Pediatric Preventive Cardiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358764
d964f33b,7357668,1597833402,The Landscape of Human Cancer Proteins Targeted by SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7357668
bf01fc6c,7349405,1597833402,Application of Genetically Engineered Pigs in Biomedical Research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349405
ab4275ca,7344504,1597833402,Azole-Resistant COVID-19-Associated Pulmonary Aspergillosis in an Immunocompetent Host: A Case Report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7344504
72ab6c51,7331754,1597833402,Systematic Review and Meta-Analysis of Sex-Specific COVID-19 Clinical Outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7331754
2ebc0018,7356129,1597833402,"Stress proteins: the biological functions in virus infection, present and challenges for target-based antiviral drug development",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7356129
4b811d78,7355337,1597833402,Longitudinal Isolation of Potent Near-Germline SARS-CoV-2-Neutralizing Antibodies from COVID-19 Patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7355337
50ce7f33,7352096,1597833402,Recurrent pneumonia in a patient with new coronavirus infection after discharge from hospital for insufficient antibody production: a case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352096
c1fd7452,7351676,1597833402,Long-term infection of SARS-CoV-2 changed the body\'s immune status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7351676
38f9de05,7343823,1597833402,Sex differences in SARS-CoV-2 infection rates and the potential link to prostate cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7343823
de3f90f4,7347499,1597833402,Metagenomic water quality monitoring with a portable laboratory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347499
5e6fc0a6,7347485,1597833402,Characterization of heparin and severe acute respiratory syndrome-related coronavirus 2 (SARS-CoV-2) spike glycoprotein binding interactions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347485
9a45ad22,7347333,1597833402,"Gaining insights on immune responses to the novel coronavirus, COVID-19 and therapeutic challenges",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347333
56196f76,7346851,1597833402,A career in biophysics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346851
729c281a,7346830,1597833402,"Coronaviruses in wastewater processes: Source, fate and potential risks",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346830
da5d63f4,7346820,1597833402,Exaptive Evolution of Target of Rapamycin Signaling in Multicellular Eukaryotes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346820
52023cb5,7346818,1597833402,An updated min-review on environmental route of the SARS-CoV-2 transmission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346818
14a3ceb5,7346800,1597833402,Identification of correlated inter-residue interactions in protein complex based on the fragment molecular orbital method,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346800
9db78fc9,7346784,1597833402,Foreword for the special issue advances in COVID-19: Biology and clinic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346784
8e95c325,7330246,1597833402,Genome Sequencing of a Severe Acute Respiratory Syndrome Coronavirus 2 Isolate Obtained from a South African Patient with Coronavirus Disease 2019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330246
87662f20,7324760,1597833402,Targeting the NLRP3 Inflammasome in Severe COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324760
ce66b426,7307143,1597833402,Impairment of the DeISGylation Activity of Foot-and-Mouth Disease Virus Lpro Causes Attenuation ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7307143
9ff3b780,7346715,1597833402,The divergence between SARS-CoV-2 and RaTG13 might be overestimated due to the extensive RNA modification,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346715
e296e961,7345920,1597833402,Preliminary Virtual Screening Studies to Identify GRP78 Inhibitors Which May Interfere with SARS-CoV-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7345920
f500b354,7345774,1597833402,2019-nCoV: Measures Adopted at the Departments of Oral Surgery and Radiology during the Period of an Uncontrolled Transmission Increase,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7345774
fb4e875a,7345270,1597833402,"Environments, Behaviors, and Inequalities: Reflecting on the Impacts of the Influenza and Coronavirus Pandemics in the United States",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7345270
22129b87,7345041,1597833402,Assessing Climate Change Impact on Ecosystems and Infectious Disease: Important Roles for Genomic Sequencing and a One Health Perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7345041
74eca14e,7344860,1597833402,Prediction of the Number of Patients Infected with COVID-19 Based on Rolling Grey Verhulst Models,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7344860
